Date,Open,High,Low,Close
08/09/00 00:00:00,0.9022,0.9032,0.8966,0.9006
08/10/00 00:00:00,0.9004,0.9094,0.9004,0.9083
08/11/00 00:00:00,0.9089,0.9141,0.9027,0.9034
08/14/00 00:00:00,0.9033,0.9069,0.9004,0.9056
08/15/00 00:00:00,0.9055,0.9145,0.9055,0.913
08/16/00 00:00:00,0.9131,0.9176,0.9065,0.9158
08/17/00 00:00:00,0.916,0.9173,0.9113,0.9162
08/18/00 00:00:00,0.916,0.9178,0.906,0.9063
08/21/00 00:00:00,0.9072,0.908,0.9011,0.9016
08/22/00 00:00:00,0.9012,0.9036,0.8949,0.8963
08/23/00 00:00:00,0.8962,0.9016,0.8914,0.9016
08/24/00 00:00:00,0.9015,0.9049,0.8995,0.9024
08/25/00 00:00:00,0.902,0.9072,0.8977,0.902
08/28/00 00:00:00,0.9023,0.9044,0.8989,0.8997
08/29/00 00:00:00,0.8997,0.9019,0.8917,0.8921
08/30/00 00:00:00,0.8918,0.8943,0.8872,0.8938
08/31/00 00:00:00,0.8939,0.8966,0.8843,0.8877
09/01/00 00:00:00,0.8878,0.9014,0.8878,0.8996
09/04/00 00:00:00,0.9005,0.9037,0.8967,0.8972
09/05/00 00:00:00,0.8972,0.899,0.8852,0.8895
09/06/00 00:00:00,0.8893,0.8906,0.869,0.8701
09/07/00 00:00:00,0.87,0.8761,0.8638,0.8712
09/08/00 00:00:00,0.8713,0.8745,0.864,0.8666
09/11/00 00:00:00,0.8646,0.8722,0.857,0.8574
09/12/00 00:00:00,0.8572,0.8687,0.8558,0.8637
09/13/00 00:00:00,0.864,0.8703,0.8584,0.8592
09/14/00 00:00:00,0.859,0.8715,0.8566,0.8643
09/15/00 00:00:00,0.8644,0.8695,0.8528,0.8538
09/18/00 00:00:00,0.853,0.8573,0.8516,0.8534
09/19/00 00:00:00,0.8535,0.8563,0.848,0.8505
09/20/00 00:00:00,0.8511,0.8518,0.8443,0.8488
09/21/00 00:00:00,0.8488,0.8596,0.8463,0.8595
09/22/00 00:00:00,0.8598,0.9025,0.8575,0.8764
09/25/00 00:00:00,0.8777,0.8827,0.8711,0.8743
09/26/00 00:00:00,0.8751,0.8837,0.873,0.883
09/27/00 00:00:00,0.8827,0.8883,0.8786,0.8831
09/28/00 00:00:00,0.8833,0.8861,0.8774,0.8785
09/29/00 00:00:00,0.879,0.8849,0.8751,0.8831
10/02/00 00:00:00,0.8837,0.8856,0.8765,0.8765
10/03/00 00:00:00,0.877,0.8787,0.8733,0.8755
10/04/00 00:00:00,0.8757,0.8777,0.8715,0.8748
10/05/00 00:00:00,0.875,0.8785,0.8682,0.869
10/06/00 00:00:00,0.869,0.8739,0.8668,0.8683
10/09/00 00:00:00,0.8688,0.8708,0.8663,0.8683
10/10/00 00:00:00,0.8685,0.8743,0.8662,0.8717
10/11/00 00:00:00,0.8713,0.8764,0.8676,0.8682
10/12/00 00:00:00,0.8681,0.8684,0.8612,0.863
10/13/00 00:00:00,0.8625,0.8658,0.8531,0.855
10/16/00 00:00:00,0.8554,0.8558,0.8462,0.8495
10/17/00 00:00:00,0.8496,0.856,0.8479,0.854
10/18/00 00:00:00,0.8542,0.8571,0.833,0.8389
10/19/00 00:00:00,0.8385,0.8444,0.8383,0.8432
10/20/00 00:00:00,0.843,0.8481,0.8353,0.8414
10/23/00 00:00:00,0.842,0.8422,0.835,0.8357
10/24/00 00:00:00,0.8356,0.8395,0.8349,0.8355
10/25/00 00:00:00,0.8359,0.8385,0.8251,0.8271
10/26/00 00:00:00,0.8266,0.8322,0.823,0.8295
10/27/00 00:00:00,0.8296,0.8441,0.8288,0.8389
10/30/00 00:00:00,0.8393,0.8527,0.8392,0.8405
10/31/00 00:00:00,0.8406,0.8498,0.8387,0.8485
11/01/00 00:00:00,0.8486,0.8616,0.8473,0.8613
11/02/00 00:00:00,0.8614,0.8664,0.8557,0.858
11/03/00 00:00:00,0.8583,0.8793,0.8577,0.8668
11/06/00 00:00:00,0.8669,0.8725,0.856,0.8619
11/07/00 00:00:00,0.8617,0.8656,0.858,0.8603
11/08/00 00:00:00,0.8597,0.8688,0.8518,0.8552
11/09/00 00:00:00,0.8548,0.8674,0.8522,0.8672
11/10/00 00:00:00,0.8671,0.8703,0.8594,0.8596
11/13/00 00:00:00,0.8596,0.8663,0.8563,0.8568
11/14/00 00:00:00,0.8566,0.8615,0.8553,0.8582
11/15/00 00:00:00,0.8577,0.8629,0.8555,0.8576
11/16/00 00:00:00,0.857,0.8597,0.8513,0.8533
11/17/00 00:00:00,0.8533,0.8575,0.8477,0.8481
11/20/00 00:00:00,0.8495,0.8519,0.8464,0.8508
11/21/00 00:00:00,0.8506,0.8533,0.8419,0.8432
11/22/00 00:00:00,0.8431,0.8483,0.8411,0.8448
11/23/00 00:00:00,0.8451,0.8456,0.8375,0.8388
11/24/00 00:00:00,0.839,0.845,0.8377,0.8383
11/27/00 00:00:00,0.8388,0.8524,0.8388,0.8523
11/28/00 00:00:00,0.8522,0.8577,0.8508,0.8561
11/29/00 00:00:00,0.8561,0.8657,0.8558,0.8569
11/30/00 00:00:00,0.8576,0.8734,0.857,0.8726
12/01/00 00:00:00,0.8727,0.8794,0.8705,0.8793
12/04/00 00:00:00,0.8788,0.892,0.8758,0.887
12/05/00 00:00:00,0.8871,0.8905,0.8786,0.8797
12/06/00 00:00:00,0.8795,0.8921,0.8773,0.8921
12/07/00 00:00:00,0.8918,0.8973,0.8858,0.8899
12/08/00 00:00:00,0.8892,0.8912,0.881,0.8879
12/11/00 00:00:00,0.8825,0.8863,0.8751,0.8775
12/12/00 00:00:00,0.8773,0.8838,0.8755,0.8794
12/13/00 00:00:00,0.8794,0.8819,0.8719,0.8767
12/14/00 00:00:00,0.8769,0.893,0.876,0.8921
12/15/00 00:00:00,0.8926,0.8996,0.8907,0.8943
12/18/00 00:00:00,0.8941,0.9012,0.8926,0.8948
12/19/00 00:00:00,0.8948,0.8966,0.8883,0.8952
12/20/00 00:00:00,0.8954,0.91,0.8952,0.9094
12/21/00 00:00:00,0.9096,0.9166,0.9063,0.9166
12/22/00 00:00:00,0.9163,0.9257,0.9147,0.9231
12/25/00 00:00:00,0.9236,0.9278,0.92,0.926
12/26/00 00:00:00,0.9261,0.9324,0.9237,0.9307
12/27/00 00:00:00,0.9305,0.934,0.9276,0.9304
12/28/00 00:00:00,0.9308,0.9318,0.925,0.9295
12/29/00 00:00:00,0.9295,0.9425,0.928,0.9422
01/02/01 00:00:00,0.9426,0.9513,0.937,0.951
01/03/01 00:00:00,0.9509,0.9568,0.927,0.927
01/04/01 00:00:00,0.9266,0.9515,0.9265,0.9494
01/05/01 00:00:00,0.9496,0.9592,0.9467,0.9573
01/08/01 00:00:00,0.9572,0.9588,0.9469,0.9469
01/09/01 00:00:00,0.9466,0.9476,0.9388,0.9438
01/10/01 00:00:00,0.9436,0.9462,0.9363,0.9363
01/11/01 00:00:00,0.9365,0.9551,0.9365,0.9523
01/12/01 00:00:00,0.9519,0.9578,0.9473,0.9515
01/15/01 00:00:00,0.9526,0.9526,0.9407,0.9418
01/16/01 00:00:00,0.9419,0.9443,0.9375,0.942
01/17/01 00:00:00,0.9421,0.9445,0.929,0.9356
01/18/01 00:00:00,0.9362,0.9462,0.9355,0.9429
01/19/01 00:00:00,0.9422,0.9499,0.9337,0.9338
01/22/01 00:00:00,0.9345,0.9403,0.9273,0.9384
01/23/01 00:00:00,0.9387,0.945,0.9364,0.9364
01/24/01 00:00:00,0.9362,0.9369,0.9213,0.9215
01/25/01 00:00:00,0.9217,0.925,0.9117,0.9239
01/26/01 00:00:00,0.9234,0.9315,0.92,0.9238
01/29/01 00:00:00,0.9237,0.9258,0.9165,0.9165
01/30/01 00:00:00,0.9168,0.9278,0.9148,0.9263
01/31/01 00:00:00,0.9264,0.9376,0.9255,0.9368
02/01/01 00:00:00,0.9365,0.9444,0.936,0.938
02/02/01 00:00:00,0.9379,0.9418,0.932,0.9358
02/05/01 00:00:00,0.9357,0.944,0.9343,0.9373
02/06/01 00:00:00,0.9375,0.9388,0.9283,0.9311
02/07/01 00:00:00,0.9313,0.9348,0.9261,0.9283
02/08/01 00:00:00,0.9281,0.9298,0.9154,0.9178
02/09/01 00:00:00,0.9178,0.9275,0.9139,0.9244
02/12/01 00:00:00,0.9253,0.9328,0.925,0.9316
02/13/01 00:00:00,0.9311,0.933,0.9175,0.9195
02/14/01 00:00:00,0.9204,0.9218,0.9169,0.9176
02/15/01 00:00:00,0.9176,0.9198,0.903,0.9047
02/16/01 00:00:00,0.9047,0.9176,0.9047,0.9141
02/19/01 00:00:00,0.9137,0.9233,0.9116,0.9213
02/20/01 00:00:00,0.9214,0.9238,0.9052,0.9121
02/21/01 00:00:00,0.9121,0.9178,0.9059,0.9087
02/22/01 00:00:00,0.9089,0.9129,0.902,0.9048
02/23/01 00:00:00,0.9039,0.9207,0.903,0.9173
02/26/01 00:00:00,0.919,0.919,0.9081,0.9104
02/27/01 00:00:00,0.91,0.9205,0.9085,0.9186
02/28/01 00:00:00,0.9183,0.9254,0.9163,0.9232
03/01/01 00:00:00,0.9238,0.932,0.9227,0.9298
03/02/01 00:00:00,0.9298,0.938,0.929,0.9354
03/05/01 00:00:00,0.9347,0.9366,0.9284,0.9284
03/06/01 00:00:00,0.9282,0.9347,0.9253,0.934
03/07/01 00:00:00,0.934,0.9371,0.9267,0.9294
03/08/01 00:00:00,0.9293,0.9339,0.9275,0.9324
03/09/01 00:00:00,0.9322,0.9371,0.9296,0.933
03/12/01 00:00:00,0.9324,0.9341,0.9262,0.9279
03/13/01 00:00:00,0.9281,0.93,0.9133,0.9149
03/14/01 00:00:00,0.915,0.9208,0.9082,0.9116
03/15/01 00:00:00,0.9116,0.9126,0.8955,0.8965
03/16/01 00:00:00,0.8969,0.9001,0.8916,0.8972
03/19/01 00:00:00,0.8972,0.9017,0.8937,0.899
03/20/01 00:00:00,0.8989,0.9098,0.8989,0.9093
03/21/01 00:00:00,0.9094,0.9122,0.8933,0.8956
03/22/01 00:00:00,0.8958,0.8971,0.8836,0.8886
03/23/01 00:00:00,0.889,0.8967,0.8856,0.8901
03/26/01 00:00:00,0.8903,0.897,0.8886,0.896
03/27/01 00:00:00,0.896,0.899,0.8901,0.893
03/28/01 00:00:00,0.893,0.8945,0.8849,0.886
03/29/01 00:00:00,0.8859,0.8882,0.8799,0.883
03/30/01 00:00:00,0.883,0.8856,0.8759,0.8759
04/02/01 00:00:00,0.8772,0.8834,0.8727,0.8794
04/03/01 00:00:00,0.8794,0.8996,0.8785,0.8976
04/04/01 00:00:00,0.8978,0.9049,0.8938,0.901
04/05/01 00:00:00,0.9014,0.9087,0.8943,0.8961
04/06/01 00:00:00,0.8964,0.9049,0.8926,0.9042
04/09/01 00:00:00,0.904,0.9045,0.8965,0.8968
04/10/01 00:00:00,0.8969,0.8992,0.887,0.8888
04/11/01 00:00:00,0.8887,0.8915,0.8813,0.888
04/12/01 00:00:00,0.8887,0.8941,0.8841,0.8915
04/13/01 00:00:00,0.8916,0.8938,0.8883,0.8885
04/16/01 00:00:00,0.8882,0.8902,0.883,0.888
04/17/01 00:00:00,0.8886,0.8907,0.8778,0.8834
04/18/01 00:00:00,0.8834,0.89,0.8704,0.8824
04/19/01 00:00:00,0.8815,0.8985,0.881,0.898
04/20/01 00:00:00,0.8976,0.9046,0.8953,0.9018
04/23/01 00:00:00,0.9027,0.9078,0.895,0.8976
04/24/01 00:00:00,0.8975,0.9017,0.8935,0.8939
04/25/01 00:00:00,0.8939,0.8999,0.8909,0.8968
04/26/01 00:00:00,0.8971,0.9041,0.895,0.9029
04/27/01 00:00:00,0.9032,0.9053,0.8889,0.8918
04/30/01 00:00:00,0.8907,0.8923,0.8854,0.8868
05/01/01 00:00:00,0.8868,0.894,0.8859,0.8933
05/02/01 00:00:00,0.8931,0.8951,0.8889,0.8939
05/03/01 00:00:00,0.8945,0.8976,0.8885,0.8896
05/04/01 00:00:00,0.8896,0.9005,0.8893,0.8924
05/07/01 00:00:00,0.8927,0.8937,0.8901,0.8905
05/08/01 00:00:00,0.8902,0.8913,0.8826,0.8846
05/09/01 00:00:00,0.885,0.8858,0.8814,0.8853
05/10/01 00:00:00,0.8858,0.8917,0.8784,0.8813
05/11/01 00:00:00,0.8811,0.8818,0.874,0.8752
05/14/01 00:00:00,0.876,0.8767,0.873,0.8742
05/15/01 00:00:00,0.8738,0.8801,0.8733,0.8785
05/16/01 00:00:00,0.8779,0.8864,0.8746,0.8833
05/17/01 00:00:00,0.8829,0.8879,0.8794,0.8828
05/18/01 00:00:00,0.8825,0.8829,0.8757,0.8804
05/21/01 00:00:00,0.8799,0.8817,0.8744,0.8772
05/22/01 00:00:00,0.8768,0.8774,0.863,0.8647
05/23/01 00:00:00,0.8647,0.8661,0.8549,0.8568
05/24/01 00:00:00,0.8568,0.8609,0.8504,0.856
05/25/01 00:00:00,0.8558,0.8625,0.8543,0.8604
05/28/01 00:00:00,0.8605,0.8607,0.858,0.8605
05/29/01 00:00:00,0.86,0.8614,0.8531,0.8552
05/30/01 00:00:00,0.8551,0.859,0.8537,0.8568
05/31/01 00:00:00,0.8567,0.8567,0.8442,0.8458
06/01/01 00:00:00,0.8453,0.8494,0.8436,0.846
06/04/01 00:00:00,0.8467,0.8536,0.8443,0.8462
06/05/01 00:00:00,0.8462,0.8548,0.8428,0.8542
06/06/01 00:00:00,0.8538,0.8566,0.845,0.8482
06/07/01 00:00:00,0.8482,0.8514,0.846,0.8502
06/08/01 00:00:00,0.8506,0.8518,0.8461,0.8504
06/11/01 00:00:00,0.8502,0.8538,0.8414,0.843
06/12/01 00:00:00,0.8432,0.8537,0.8418,0.8536
06/13/01 00:00:00,0.8533,0.8566,0.8513,0.8545
06/14/01 00:00:00,0.8546,0.8633,0.849,0.8625
06/15/01 00:00:00,0.8625,0.8669,0.8603,0.861
06/18/01 00:00:00,0.8612,0.8645,0.8578,0.8612
06/19/01 00:00:00,0.8608,0.8618,0.8529,0.8535
06/20/01 00:00:00,0.8532,0.8556,0.8499,0.8547
06/21/01 00:00:00,0.8544,0.8584,0.8519,0.8548
06/22/01 00:00:00,0.8543,0.8575,0.8513,0.8571
06/25/01 00:00:00,0.8564,0.8624,0.8564,0.8591
06/26/01 00:00:00,0.8592,0.865,0.8587,0.8631
06/27/01 00:00:00,0.8631,0.8659,0.8589,0.8593
06/28/01 00:00:00,0.8594,0.8616,0.8433,0.8439
06/29/01 00:00:00,0.8434,0.8493,0.8434,0.8493
07/02/01 00:00:00,0.8491,0.8514,0.8442,0.8471
07/03/01 00:00:00,0.8467,0.8508,0.8457,0.8477
07/04/01 00:00:00,0.8481,0.8508,0.8436,0.8465
07/05/01 00:00:00,0.8476,0.848,0.8359,0.8369
07/06/01 00:00:00,0.8365,0.8478,0.8352,0.8469
07/09/01 00:00:00,0.8471,0.8516,0.8448,0.8512
07/10/01 00:00:00,0.8504,0.8572,0.849,0.855
07/11/01 00:00:00,0.8548,0.8642,0.8535,0.8598
07/12/01 00:00:00,0.8594,0.8596,0.8507,0.8536
07/13/01 00:00:00,0.8535,0.856,0.8512,0.8547
07/16/01 00:00:00,0.8542,0.8595,0.8529,0.8529
07/17/01 00:00:00,0.8527,0.8607,0.8494,0.8588
07/18/01 00:00:00,0.8587,0.8741,0.8572,0.8731
07/19/01 00:00:00,0.8741,0.8785,0.8679,0.8704
07/20/01 00:00:00,0.8704,0.8785,0.8704,0.8714
07/23/01 00:00:00,0.8717,0.8722,0.8652,0.8685
07/24/01 00:00:00,0.8688,0.877,0.8688,0.8746
07/25/01 00:00:00,0.8741,0.8811,0.8714,0.8803
07/26/01 00:00:00,0.8805,0.8821,0.8751,0.878
07/27/01 00:00:00,0.8778,0.8804,0.8727,0.8777
07/30/01 00:00:00,0.8772,0.8772,0.8726,0.8742
07/31/01 00:00:00,0.874,0.8777,0.8723,0.8756
08/01/01 00:00:00,0.8755,0.883,0.8755,0.881
08/02/01 00:00:00,0.8812,0.884,0.8788,0.8834
08/03/01 00:00:00,0.8834,0.8876,0.8786,0.8839
08/06/01 00:00:00,0.8843,0.8843,0.8789,0.8816
08/07/01 00:00:00,0.8817,0.8818,0.8754,0.8774
08/08/01 00:00:00,0.8772,0.8807,0.874,0.8802
08/09/01 00:00:00,0.8803,0.894,0.8803,0.8921
08/10/01 00:00:00,0.8921,0.8957,0.8912,0.893
08/13/01 00:00:00,0.8936,0.9007,0.8925,0.8959
08/14/01 00:00:00,0.8963,0.9034,0.8941,0.9029
08/15/01 00:00:00,0.903,0.915,0.9019,0.9148
08/16/01 00:00:00,0.9144,0.9198,0.9098,0.9119
08/17/01 00:00:00,0.9121,0.9182,0.9104,0.918
08/20/01 00:00:00,0.9198,0.9199,0.9113,0.9143
08/21/01 00:00:00,0.9143,0.9181,0.9082,0.9176
08/22/01 00:00:00,0.9177,0.9237,0.9139,0.9148
08/23/01 00:00:00,0.9146,0.9166,0.9101,0.9151
08/24/01 00:00:00,0.9151,0.9165,0.9081,0.9137
08/27/01 00:00:00,0.9132,0.9144,0.9087,0.9112
08/28/01 00:00:00,0.9114,0.9129,0.9029,0.9122
08/29/01 00:00:00,0.912,0.915,0.9088,0.909
08/30/01 00:00:00,0.9092,0.9183,0.906,0.9161
08/31/01 00:00:00,0.9163,0.9196,0.9069,0.9125
09/03/01 00:00:00,0.9102,0.9102,0.9058,0.9071
09/04/01 00:00:00,0.9072,0.9087,0.8852,0.888
09/05/01 00:00:00,0.888,0.8911,0.885,0.885
09/06/01 00:00:00,0.8849,0.8967,0.8827,0.8964
09/07/01 00:00:00,0.8961,0.9074,0.8933,0.9071
09/10/01 00:00:00,0.9063,0.9079,0.8974,0.8977
09/11/01 00:00:00,0.8979,0.9167,0.8952,0.9146
09/12/01 00:00:00,0.9146,0.9149,0.9015,0.9069
09/13/01 00:00:00,0.9069,0.9123,0.9049,0.9113
09/14/01 00:00:00,0.9115,0.9246,0.9083,0.921
09/17/01 00:00:00,0.921,0.933,0.9176,0.9235
09/18/01 00:00:00,0.9241,0.9281,0.9191,0.9273
09/19/01 00:00:00,0.927,0.9323,0.9234,0.9275
09/20/01 00:00:00,0.9275,0.9293,0.923,0.9269
09/21/01 00:00:00,0.9276,0.928,0.9094,0.9147
09/24/01 00:00:00,0.9144,0.9197,0.9109,0.9167
09/25/01 00:00:00,0.9166,0.9247,0.9149,0.9223
09/26/01 00:00:00,0.9228,0.9243,0.9198,0.923
09/27/01 00:00:00,0.9227,0.9233,0.9163,0.9178
09/28/01 00:00:00,0.9179,0.9182,0.9084,0.9112
10/01/01 00:00:00,0.91,0.9177,0.9057,0.9176
10/02/01 00:00:00,0.9169,0.9197,0.9129,0.9191
10/03/01 00:00:00,0.9181,0.9235,0.9124,0.9147
10/04/01 00:00:00,0.9141,0.9185,0.9107,0.9181
10/05/01 00:00:00,0.9177,0.9207,0.9153,0.9186
10/08/01 00:00:00,0.918,0.9244,0.9161,0.9213
10/09/01 00:00:00,0.9206,0.9226,0.9123,0.9132
10/10/01 00:00:00,0.9128,0.9158,0.9098,0.9112
10/11/01 00:00:00,0.9106,0.9122,0.8984,0.9025
10/12/01 00:00:00,0.9025,0.9125,0.901,0.9116
10/15/01 00:00:00,0.9115,0.9137,0.9063,0.9095
10/16/01 00:00:00,0.9083,0.9112,0.9034,0.9083
10/17/01 00:00:00,0.9084,0.9092,0.9009,0.9038
10/18/01 00:00:00,0.9028,0.9056,0.9,0.9029
10/19/01 00:00:00,0.9031,0.9034,0.8962,0.8992
10/22/01 00:00:00,0.8981,0.9002,0.8893,0.8923
10/23/01 00:00:00,0.8909,0.8927,0.8865,0.8903
10/24/01 00:00:00,0.8903,0.8944,0.8892,0.8941
10/25/01 00:00:00,0.8938,0.8979,0.8876,0.8925
10/26/01 00:00:00,0.8922,0.895,0.89,0.8933
10/29/01 00:00:00,0.8925,0.905,0.892,0.9048
10/30/01 00:00:00,0.9046,0.9101,0.9028,0.9046
10/31/01 00:00:00,0.9044,0.9077,0.8983,0.8998
11/01/01 00:00:00,0.9005,0.912,0.899,0.9027
11/02/01 00:00:00,0.9017,0.9074,0.9004,0.9024
11/05/01 00:00:00,0.9017,0.9017,0.894,0.8981
11/06/01 00:00:00,0.8976,0.8993,0.8939,0.8951
11/07/01 00:00:00,0.8944,0.9047,0.8935,0.8985
11/08/01 00:00:00,0.8978,0.8996,0.8902,0.8928
11/09/01 00:00:00,0.8923,0.895,0.8884,0.8943
11/12/01 00:00:00,0.8946,0.9016,0.8909,0.8945
11/13/01 00:00:00,0.8942,0.8942,0.8787,0.881
11/14/01 00:00:00,0.88,0.8842,0.8768,0.8832
11/15/01 00:00:00,0.8825,0.8854,0.8798,0.8822
11/16/01 00:00:00,0.8817,0.8865,0.8802,0.8842
11/19/01 00:00:00,0.884,0.8851,0.8762,0.8787
11/20/01 00:00:00,0.8786,0.8842,0.8776,0.883
11/21/01 00:00:00,0.8831,0.8835,0.875,0.8791
11/22/01 00:00:00,0.8785,0.8794,0.8763,0.8779
11/23/01 00:00:00,0.8776,0.8812,0.8737,0.8781
11/26/01 00:00:00,0.8781,0.8829,0.877,0.8806
11/27/01 00:00:00,0.8805,0.8835,0.8772,0.882
11/28/01 00:00:00,0.8835,0.8879,0.8819,0.8874
11/29/01 00:00:00,0.8877,0.892,0.8859,0.8886
11/30/01 00:00:00,0.8868,0.8981,0.885,0.8958
12/03/01 00:00:00,0.8957,0.8967,0.8892,0.8921
12/04/01 00:00:00,0.8907,0.8922,0.8889,0.89
12/05/01 00:00:00,0.8901,0.8939,0.8846,0.8874
12/06/01 00:00:00,0.8884,0.8953,0.8866,0.8948
12/07/01 00:00:00,0.8953,0.8953,0.8884,0.8894
12/10/01 00:00:00,0.8898,0.8917,0.8843,0.8897
12/11/01 00:00:00,0.8909,0.8923,0.8885,0.8916
12/12/01 00:00:00,0.8927,0.8988,0.892,0.8984
12/13/01 00:00:00,0.8984,0.8991,0.8921,0.8935
12/14/01 00:00:00,0.8938,0.9055,0.8923,0.9043
12/17/01 00:00:00,0.9036,0.9081,0.9017,0.9026
12/18/01 00:00:00,0.9022,0.9043,0.8996,0.9028
12/19/01 00:00:00,0.9038,0.9038,0.8953,0.9
12/20/01 00:00:00,0.9004,0.9015,0.8961,0.9001
12/21/01 00:00:00,0.8991,0.9016,0.8856,0.8868
12/24/01 00:00:00,0.8888,0.8905,0.8743,0.8772
12/25/01 00:00:00,0.8778,0.8824,0.8767,0.8787
12/26/01 00:00:00,0.879,0.882,0.8765,0.8799
12/27/01 00:00:00,0.8806,0.8869,0.8776,0.8831
12/28/01 00:00:00,0.8832,0.8845,0.8793,0.8835
12/31/01 00:00:00,0.8843,0.8918,0.8826,0.8912
01/02/02 00:00:00,0.8898,0.9063,0.8884,0.9039
01/03/02 00:00:00,0.9035,0.9061,0.8974,0.8994
01/04/02 00:00:00,0.8989,0.9001,0.8942,0.895
01/07/02 00:00:00,0.8948,0.8995,0.8886,0.8932
01/08/02 00:00:00,0.8932,0.8938,0.8886,0.8927
01/09/02 00:00:00,0.8933,0.8951,0.8869,0.8905
01/10/02 00:00:00,0.8913,0.8937,0.8903,0.8918
01/11/02 00:00:00,0.8916,0.893,0.8895,0.8925
01/14/02 00:00:00,0.8945,0.8953,0.8916,0.894
01/15/02 00:00:00,0.8939,0.8945,0.8841,0.8845
01/16/02 00:00:00,0.8834,0.8845,0.8805,0.8825
01/17/02 00:00:00,0.8831,0.8849,0.8795,0.8811
01/18/02 00:00:00,0.8808,0.8859,0.8798,0.8848
01/21/02 00:00:00,0.8838,0.8869,0.8827,0.8837
01/22/02 00:00:00,0.8837,0.8862,0.8813,0.8858
01/23/02 00:00:00,0.8871,0.8891,0.8767,0.8779
01/24/02 00:00:00,0.8784,0.879,0.8756,0.8764
01/25/02 00:00:00,0.8781,0.8787,0.8625,0.8654
01/28/02 00:00:00,0.8651,0.8666,0.8574,0.8613
01/29/02 00:00:00,0.8616,0.8658,0.8594,0.8643
01/30/02 00:00:00,0.8656,0.867,0.8602,0.862
01/31/02 00:00:00,0.8614,0.8645,0.8576,0.858
02/01/02 00:00:00,0.8588,0.8642,0.8565,0.862
02/04/02 00:00:00,0.8614,0.871,0.8607,0.8702
02/05/02 00:00:00,0.8699,0.8729,0.8651,0.8674
02/06/02 00:00:00,0.8679,0.8708,0.8637,0.8683
02/07/02 00:00:00,0.8672,0.8717,0.8647,0.8709
02/08/02 00:00:00,0.8701,0.8752,0.8698,0.873
02/11/02 00:00:00,0.8705,0.8799,0.8704,0.8766
02/12/02 00:00:00,0.8767,0.8797,0.8742,0.8767
02/13/02 00:00:00,0.8767,0.8772,0.8703,0.8713
02/14/02 00:00:00,0.8714,0.8748,0.8682,0.8742
02/15/02 00:00:00,0.8738,0.8745,0.8695,0.8717
02/18/02 00:00:00,0.8732,0.8744,0.8702,0.8708
02/19/02 00:00:00,0.8706,0.8784,0.8666,0.8762
02/20/02 00:00:00,0.8763,0.8782,0.87,0.8704
02/21/02 00:00:00,0.8695,0.8718,0.868,0.8696
02/22/02 00:00:00,0.8705,0.8778,0.868,0.8758
02/25/02 00:00:00,0.8752,0.8759,0.8687,0.8692
02/26/02 00:00:00,0.869,0.872,0.8615,0.8639
02/27/02 00:00:00,0.8639,0.8667,0.8627,0.8657
02/28/02 00:00:00,0.8656,0.8698,0.8631,0.8687
03/01/02 00:00:00,0.8695,0.8698,0.8635,0.8652
03/04/02 00:00:00,0.865,0.8714,0.8633,0.87
03/05/02 00:00:00,0.8695,0.8722,0.8652,0.8718
03/06/02 00:00:00,0.8717,0.8777,0.8696,0.8761
03/07/02 00:00:00,0.8764,0.8843,0.8741,0.883
03/08/02 00:00:00,0.882,0.882,0.8721,0.874
03/11/02 00:00:00,0.8737,0.8773,0.873,0.8753
03/12/02 00:00:00,0.8749,0.8766,0.8706,0.8759
03/13/02 00:00:00,0.8756,0.8784,0.8726,0.8758
03/14/02 00:00:00,0.8756,0.8844,0.8754,0.8819
03/15/02 00:00:00,0.8823,0.8869,0.8809,0.8826
03/18/02 00:00:00,0.8813,0.8833,0.8783,0.8825
03/19/02 00:00:00,0.8828,0.8843,0.8798,0.8826
03/20/02 00:00:00,0.8823,0.8858,0.8787,0.8843
03/21/02 00:00:00,0.8856,0.8862,0.8808,0.8821
03/22/02 00:00:00,0.8824,0.883,0.875,0.8767
03/25/02 00:00:00,0.8772,0.8782,0.8754,0.8778
03/26/02 00:00:00,0.8769,0.8795,0.8734,0.8771
03/27/02 00:00:00,0.8767,0.8772,0.872,0.8729
03/28/02 00:00:00,0.8724,0.8744,0.87,0.8712
03/29/02 00:00:00,0.8712,0.8729,0.8707,0.8718
04/01/02 00:00:00,0.8717,0.8823,0.8713,0.8806
04/02/02 00:00:00,0.8806,0.8815,0.8774,0.8794
04/03/02 00:00:00,0.8788,0.8829,0.8774,0.8812
04/04/02 00:00:00,0.8809,0.8857,0.8766,0.8778
04/05/02 00:00:00,0.8785,0.8814,0.8772,0.8792
04/08/02 00:00:00,0.879,0.8796,0.8735,0.8742
04/09/02 00:00:00,0.8751,0.8814,0.8737,0.8806
04/10/02 00:00:00,0.8805,0.8823,0.8784,0.8805
04/11/02 00:00:00,0.8805,0.885,0.8791,0.8832
04/12/02 00:00:00,0.8825,0.8828,0.8775,0.8801
04/15/02 00:00:00,0.8794,0.8823,0.879,0.8808
04/16/02 00:00:00,0.8788,0.8838,0.8788,0.8818
04/17/02 00:00:00,0.8828,0.8898,0.8817,0.8894
04/18/02 00:00:00,0.8903,0.892,0.8856,0.8907
04/19/02 00:00:00,0.8912,0.8925,0.8878,0.8916
04/22/02 00:00:00,0.89,0.8907,0.8869,0.8896
04/23/02 00:00:00,0.8895,0.8903,0.8863,0.8887
