Date,Time,Open,High,Low,Close,Volume
2014.07.08,00:00,110,110.16,108.69,108.94,189
2014.07.09,00:00,108.97,109,108.12,108.28,108
2014.07.10,00:00,108.15,108.88,107.76,108.67,173
2014.07.11,00:00,108.58,108.74,106.27,106.66,303
2014.07.14,00:00,106.42,107.5,106.21,106.98,203
2014.07.15,00:00,106.81,106.9,104.39,106.02,424
2014.07.16,00:00,106.81,107.96,106.75,107.17,207
2014.07.17,00:00,107.13,108.6,106.8,107.89,285
2014.07.18,00:00,108.5,108.62,106.94,107.24,211
2014.07.21,00:00,107.15,107.87,106.79,107.68,164
2014.07.22,00:00,107.8,108.4,106.83,107.33,268
2014.07.23,00:00,106.87,108.25,106.87,108.03,161
2014.07.24,00:00,108.15,108.21,106.83,107.07,169
2014.07.25,00:00,107.2,108.46,106.73,108.39,228
2014.07.28,00:00,108.3,108.38,107.01,107.57,202
2014.07.29,00:00,107.46,108.05,107.13,107.72,159
2014.07.30,00:00,107.5,107.86,105.84,106.51,306
2014.07.31,00:00,106.06,106.59,105.41,106.02,233
2014.08.01,00:00,105.6,106.12,104.39,104.84,271
2014.08.04,00:00,104.82,105.71,104.52,105.41,180
2014.08.05,00:00,105.5,105.65,104.07,104.61,228
2014.08.06,00:00,104.88,105.44,104.54,104.59,152
2014.08.07,00:00,104.64,105.92,104.16,105.44,273
2014.08.08,00:00,105.67,106.85,104.67,105.02,372
2014.08.11,00:00,105,105.43,104.35,104.68,185
2014.08.12,00:00,104.5,104.61,102.65,103.02,245
2014.08.13,00:00,102.84,104.35,102.37,104.28,253
2014.08.14,00:00,104.06,104.33,101.92,102.01,278
2014.08.18,00:00,103.21,103.3,101.11,101.6,278
2014.08.19,00:00,101.62,102.07,101.07,101.56,195
2014.08.20,00:00,101.5,102.37,101.44,102.28,109
2014.08.21,00:00,102.14,102.79,101.21,102.63,268
2014.08.22,00:00,102.67,102.83,102,102.29,129
2014.08.25,00:00,102.1,102.82,101.65,102.65,180
2014.08.26,00:00,102.71,103.4,102.35,102.5,190
2014.08.27,00:00,102.42,103.07,102.05,102.72,175
2014.08.28,00:00,102.54,103.2,102.25,102.46,183
2014.08.29,00:00,102.51,103.3,102.49,103.19,95
2014.09.01,00:00,102.95,103.3,102.56,102.79,133
2014.09.02,00:00,102.64,102.86,100.17,100.34,309
2014.09.03,00:00,100.4,103.13,100.4,102.77,310
2014.09.04,00:00,102.41,102.95,101.7,101.83,193
2014.09.05,00:00,101.87,102.44,100.35,100.82,314
2014.09.08,00:00,100.8,101,99.36,100.2,269
2014.09.09,00:00,100.2,100.62,99.03,99.16,215
2014.09.10,00:00,99.35,99.47,97.6,98.04,244
2014.09.11,00:00,98.12,98.49,96.72,98.08,351
2014.09.12,00:00,98.25,98.8,96.83,97.11,281
2014.09.15,00:00,97.73,98.4,97.02,97.88,262
2014.09.16,00:00,97.96,99.45,97.44,99.05,294
2014.09.17,00:00,98.95,99.61,98.51,98.97,219
2014.09.18,00:00,98.69,99.14,97.42,97.7,246
2014.09.19,00:00,97.65,98.49,97.18,98.39,189
2014.09.22,00:00,98.5,98.5,96.38,96.97,272
2014.09.23,00:00,96.91,97.59,96.55,96.85,203
2014.09.24,00:00,96.89,97.33,95.6,96.95,341
2014.09.25,00:00,97.03,97.56,96.22,97,266
2014.09.26,00:00,97.11,97.5,96.46,97,198
2014.09.29,00:00,96.81,97.34,96.27,97.2,176
2014.09.30,00:00,97.15,97.8,94.24,94.67,465
2014.10.01,00:00,94.77,96.23,93.78,94.16,430
2014.10.02,00:00,94.3,94.37,91.55,93.42,477
2014.10.03,00:00,93.75,94.06,91.48,92.31,373
2014.10.06,00:00,91.9,93.21,91.25,92.79,304
2014.10.07,00:00,92.81,92.99,91.4,92.11,249
2014.10.08,00:00,91.89,91.89,90.57,91.38,214
2014.10.09,00:00,91.62,91.85,88.42,90.05,530
