Date,Open,High,Low,Close,Volume
30/08/00,308.44,313.29,308.28,309.67,"284,077"
31/08/00,309.36,310.07,305.58,307.83,"190,819"
01/09/00,310.45,312.15,310.26,310.73,"255,248"
04/09/00,311.21,312.24,309.01,309.01,"118,725"
05/09/00,308.93,310.10,308.13,308.25,"118,483"
06/09/00,308.27,308.91,302.51,302.51,"253,084"
07/09/00,302.38,302.40,298.18,298.31,"180,266"
08/09/00,298.52,300.48,297.07,297.07,"105,805"
11/09/00,296.66,296.66,290.23,290.34,"128,922"
12/09/00,289.96,292.07,288.03,288.03,"131,343"
13/09/00,288.37,292.18,288.17,290.55,"181,437"
14/09/00,291.55,291.55,285.40,287.21,"153,371"
15/09/00,287.89,294.92,287.85,293.30,"174,063"
18/09/00,289.96,290.04,286.07,286.81,"124,278"
19/09/00,285.71,289.13,285.67,287.16,"109,153"
20/09/00,289.32,290.42,282.23,282.23,"132,557"
21/09/00,282.46,285.62,282.35,283.13,"109,002"
22/09/00,283.31,283.31,273.60,274.14,"156,721"
25/09/00,275.66,280.25,275.58,280.25,"110,762"
26/09/00,279.91,284.89,279.91,282.08,"274,633"
27/09/00,281.71,285.65,278.88,285.38,"243,982"
28/09/00,285.43,286.66,279.75,279.75,"170,969"
29/09/00,281.71,282.50,277.29,277.29,"136,762"
02/10/00,275.78,277.45,275.50,276.69,"81,108"
03/10/00,275.44,275.75,270.14,271.38,"134,077"
04/10/00,271.82,274.30,270.38,271.85,"157,786"
05/10/00,272.51,275.02,269.04,269.51,"213,207"
06/10/00,270.48,271.07,267.54,267.68,"119,756"
09/10/00,266.81,266.85,260.33,261.29,"121,976"
10/10/00,261.56,262.89,254.39,256.98,"180,939"
11/10/00,253.96,253.96,250.60,250.60,"170,658"
12/10/00,250.66,259.09,249.77,257.74,"237,547"
13/10/00,250.71,258.32,250.49,254.26,"297,529"
16/10/00,261.38,262.67,258.08,258.08,"234,789"
17/10/00,258.63,264.60,258.46,259.95,"240,945"
18/10/00,259.86,268.18,259.86,268.18,"323,160"
19/10/00,268.29,276.90,267.12,276.19,"513,685"
20/10/00,283.73,285.89,276.60,276.60,"559,632"
24/10/00,279.15,280.51,275.43,275.48,"231,112"
25/10/00,277.26,278.38,270.19,271.10,"180,161"
26/10/00,270.52,275.71,270.42,275.39,"230,718"
27/10/00,276.69,279.43,274.34,274.34,"277,188"
30/10/00,276.32,277.67,270.29,270.34,"176,271"
31/10/00,271.50,272.67,268.89,271.84,"183,548"
01/11/00,274.15,279.92,273.96,279.77,"242,884"
02/11/00,280.87,282.74,278.46,280.30,"347,846"
03/11/00,282.62,287.84,282.62,287.84,"372,488"
06/11/00,289.33,294.36,288.86,291.93,"537,346"
07/11/00,294.30,298.25,290.00,292.36,"501,165"
08/11/00,295.45,300.55,293.81,299.37,"702,323"
09/11/00,298.79,299.10,293.38,293.59,"420,282"
10/11/00,293.56,296.08,291.94,293.23,"322,277"
13/11/00,289.70,289.70,287.18,287.18,"220,923"
14/11/00,288.38,290.98,287.86,288.28,"235,119"
15/11/00,292.31,293.11,288.75,288.75,"366,681"
16/11/00,289.49,290.54,288.54,289.99,"273,380"
17/11/00,289.55,294.71,289.48,294.71,"375,019"
20/11/00,294.40,296.13,288.41,288.41,"500,356"
21/11/00,287.02,288.68,286.01,287.06,"272,941"
22/11/00,287.06,288.55,283.58,283.58,"270,403"
23/11/00,283.74,284.95,282.63,284.22,"229,572"
24/11/00,284.60,286.43,284.20,285.42,"207,093"
27/11/00,286.80,287.97,284.72,284.73,"262,220"
28/11/00,284.37,285.57,283.46,283.67,"176,374"
29/11/00,282.52,284.23,282.31,282.90,"116,306"
30/11/00,283.68,283.75,277.92,277.92,"184,317"
01/12/00,276.78,276.78,273.77,273.86,"187,122"
04/12/00,274.04,274.04,271.47,271.47,"92,692"
06/12/00,276.11,278.67,272.03,272.03,"217,107"
07/12/00,271.57,273.71,271.16,272.71,"166,912"
08/12/00,272.82,274.21,271.75,273.69,"146,091"
12/12/00,274.30,274.68,269.62,269.62,"200,383"
13/12/00,270.22,273.11,267.96,271.92,"163,957"
14/12/00,271.04,273.19,270.12,271.29,"138,016"
15/12/00,271.23,274.49,271.13,273.17,"195,426"
18/12/00,272.58,273.97,270.91,271.19,"185,183"
19/12/00,271.67,273.20,270.35,271.09,"181,669"
20/12/00,271.17,273.79,269.91,269.91,"139,812"
21/12/00,268.77,270.25,267.32,269.85,"154,272"
22/12/00,270.23,271.08,267.04,267.09,"112,350"
25/12/00,267.75,267.94,266.45,266.52,"51,261"
26/12/00,266.55,268.01,263.97,264.86,"98,483"
27/12/00,265.23,266.81,264.40,266.47,"83,828"
28/12/00,266.68,269.18,266.68,267.71,"92,010"
29/12/00,268.86,270.46,268.44,269.19,909
03/01/01,268.85,272.27,268.85,272.03,768
04/01/01,274.68,279.28,274.68,278.75,"329,330"
05/01/01,278.74,286.76,278.74,286.76,"344,688"
08/01/01,294.35,300.03,291.89,295.84,"934,483"
09/01/01,297.00,306.55,295.56,298.37,"1,361,737"
10/01/01,300.81,304.70,293.65,293.65,"684,156"
11/01/01,295.28,298.52,293.44,295.06,"734,012"
12/01/01,300.32,312.07,300.32,311.25,"1,536,920"
15/01/01,315.22,320.16,314.14,317.51,"1,541,839"
16/01/01,319.99,320.15,308.42,308.42,"800,220"
17/01/01,308.42,310.00,308.42,310.00,"16,171"
18/01/01,321.56,322.74,314.26,314.26,"1,543,124"
19/01/01,314.26,321.33,313.39,316.86,"872,250"
22/01/01,318.03,319.09,315.52,319.09,"642,466"
23/01/01,319.09,324.60,319.09,324.07,"1,258,360"
24/01/01,325.62,330.64,325.59,325.59,"1,475,744"
25/01/01,325.59,341.29,325.59,339.68,"2,715,930"
26/01/01,342.93,347.19,330.73,332.13,"2,912,630"
29/01/01,333.30,337.49,330.14,332.54,"1,770,972"
30/01/01,334.11,334.38,324.61,325.21,"2,213,554"
31/01/01,325.21,332.77,323.02,332.77,"1,965,980"
01/02/01,331.83,336.03,329.63,330.46,"1,963,547"
02/02/01,331.81,334.28,330.83,334.10,"389,453"
05/02/01,333.43,335.94,328.77,329.08,"994,967"
06/02/01,330.21,331.21,323.04,323.16,"784,983"
07/02/01,323.21,327.86,323.21,327.51,"751,799"
09/02/01,329.26,331.51,324.46,324.72,"1,185,597"
12/02/01,324.03,324.66,315.96,318.20,"687,527"
13/02/01,319.46,322.29,317.65,322.04,"718,364"
14/02/01,320.89,321.45,315.10,315.25,"707,599"
15/02/01,315.66,317.44,314.33,315.15,"404,632"
16/02/01,316.04,319.06,315.10,316.00,"463,490"
19/02/01,312.99,312.99,308.47,309.64,"426,138"
20/02/01,310.59,312.57,308.63,312.32,"376,782"
21/02/01,310.43,314.13,310.23,310.23,"411,185"
22/02/01,308.05,310.25,307.00,309.02,"264,581"
23/02/01,310.65,324.27,310.65,324.24,"1,627,861"
26/02/01,328.73,329.88,320.70,321.33,"1,797,012"
27/02/01,324.76,327.81,323.34,326.92,"1,210,010"
28/02/01,327.48,328.43,325.20,325.20,"1,303,968"
01/03/01,323.65,326.79,316.22,316.22,"1,245,138"
02/03/01,316.21,317.44,305.77,306.05,"961,313"
05/03/01,303.33,303.33,295.72,300.24,"718,767"
06/03/01,302.41,304.35,299.81,299.81,"460,635"
07/03/01,302.08,306.55,302.08,306.35,"934,153"
08/03/01,306.30,309.11,301.17,301.76,"671,885"
09/03/01,303.06,307.65,303.01,307.00,"838,695"
12/03/01,305.07,307.44,303.58,304.87,"993,808"
13/03/01,300.53,302.76,298.73,302.76,"610,955"
14/03/01,303.99,305.12,299.93,299.93,"563,825"
15/03/01,299.90,299.90,293.03,296.10,"549,783"
16/03/01,295.90,296.34,293.00,293.00,"309,318"
19/03/01,292.49,293.86,291.28,291.30,"316,187"
20/03/01,292.62,294.69,291.94,293.14,"238,139"
21/03/01,291.35,291.74,287.81,291.22,"446,520"
22/03/01,290.16,292.07,289.38,289.42,"349,140"
23/03/01,290.27,293.39,290.25,290.25,"343,042"
26/03/01,291.65,294.30,291.65,293.80,"235,792"
27/03/01,293.97,295.33,291.02,291.02,"290,855"
28/03/01,292.99,294.13,287.10,287.10,"288,182"
29/03/01,286.11,287.90,284.92,287.88,"241,073"
30/03/01,291.14,294.30,290.19,291.94,"292,492"
02/04/01,291.21,291.72,289.38,290.11,"259,742"
03/04/01,289.60,291.40,285.57,285.57,"335,228"
04/04/01,283.23,284.11,279.16,279.16,"262,062"
05/04/01,279.49,282.02,278.01,282.02,"269,906"
09/04/01,281.13,282.85,278.07,278.25,"197,101"
10/04/01,278.84,279.54,276.95,279.54,"148,511"
11/04/01,282.36,284.16,282.11,282.37,"299,123"
12/04/01,282.48,292.09,282.48,291.28,"697,560"
17/04/01,291.67,291.96,286.62,286.62,"511,650"
18/04/01,289.03,298.69,289.03,297.33,"971,415"
19/04/01,302.63,306.50,298.07,298.07,"1,224,598"
20/04/01,300.21,301.12,292.58,292.58,"479,709"
23/04/01,292.61,293.85,288.75,290.54,"204,472"
24/04/01,289.72,297.12,289.64,296.95,"473,134"
25/04/01,295.60,298.68,293.90,296.86,"497,119"
26/04/01,299.68,302.45,297.14,297.14,"640,275"
27/04/01,296.98,298.37,296.34,297.21,"284,026"
30/04/01,297.25,302.16,297.25,300.63,"260,677"
02/05/01,302.44,305.34,299.52,299.52,"335,035"
03/05/01,299.41,302.77,298.11,301.09,"210,765"
04/05/01,301.00,306.59,299.32,306.48,"340,428"
09/05/01,307.35,311.96,305.29,311.73,"327,945"
10/05/01,312.58,317.77,312.40,316.13,"595,866"
11/05/01,315.49,321.53,310.39,310.93,"734,588"
14/05/01,311.86,313.31,307.17,307.53,"368,821"
15/05/01,309.69,311.67,306.74,307.47,"459,640"
16/05/01,307.78,308.08,299.61,300.25,"360,079"
17/05/01,300.49,303.04,298.60,300.98,"440,245"
18/05/01,301.50,302.81,299.43,300.64,"375,415"
21/05/01,301.18,301.58,298.08,298.21,"198,399"
22/05/01,299.16,305.30,299.16,304.53,"303,265"
23/05/01,305.78,312.10,305.78,311.17,"849,484"
24/05/01,311.56,314.41,311.16,312.27,"600,775"
25/05/01,314.17,318.47,309.34,311.11,"886,157"
28/05/01,311.69,316.88,311.69,316.88,"421,334"
29/05/01,317.46,317.46,309.01,309.47,"580,606"
30/05/01,310.20,311.94,307.83,310.18,"616,482"
31/05/01,309.57,312.07,307.59,310.13,"562,774"
01/06/01,311.00,313.74,311.00,312.06,"525,535"
04/06/01,313.45,315.83,313.37,313.96,"447,026"
05/06/01,315.31,316.31,308.83,310.14,"594,368"
06/06/01,312.07,312.93,309.87,310.46,"398,614"
07/06/01,310.58,312.25,307.10,308.04,"400,371"
08/06/01,308.69,312.40,307.55,312.29,"350,892"
11/06/01,312.05,314.40,311.14,312.29,"295,583"
12/06/01,314.64,317.02,313.77,314.20,"442,143"
13/06/01,315.61,325.52,315.61,324.94,"1,100,961"
14/06/01,325.19,327.70,321.67,322.24,"929,343"
15/06/01,322.26,326.63,322.26,323.97,"904,313"
18/06/01,325.89,326.98,318.49,318.49,"643,569"
19/06/01,319.87,321.42,317.49,319.59,"325,741"
20/06/01,320.87,321.48,318.47,318.47,"332,067"
21/06/01,319.90,321.49,316.86,316.92,"387,115"
22/06/01,317.82,318.88,316.85,318.67,"330,502"
25/06/01,319.42,321.38,318.92,319.81,"261,207"
26/06/01,320.20,324.39,320.20,320.76,"537,353"
27/06/01,322.33,323.53,321.39,323.21,"501,415"
28/06/01,323.54,325.58,322.38,322.55,"706,828"
29/06/01,325.94,326.57,321.89,322.55,"676,755"
02/07/01,323.23,324.65,322.02,322.45,"324,333"
03/07/01,323.25,327.32,323.25,326.81,"608,384"
04/07/01,328.08,329.62,326.39,326.43,"827,331"
05/07/01,328.23,329.36,323.31,324.88,"614,794"
09/07/01,322.32,326.28,322.19,324.47,"352,423"
10/07/01,325.70,327.76,322.23,323.68,"410,109"
11/07/01,323.34,323.89,310.58,312.64,"566,761"
12/07/01,314.07,315.67,311.14,315.00,"365,076"
13/07/01,316.67,318.59,312.91,314.31,"522,262"
16/07/01,315.44,315.44,309.38,309.38,"341,037"
17/07/01,309.71,315.21,309.60,315.21,"499,985"
18/07/01,315.25,316.71,314.26,315.16,"663,769"
19/07/01,315.77,318.83,315.77,316.02,"851,203"
20/07/01,316.75,317.62,312.27,312.27,"503,056"
23/07/01,312.86,312.92,307.80,309.58,"380,115"
24/07/01,309.30,309.65,305.49,308.87,"374,774"
25/07/01,308.95,311.68,308.10,308.10,"640,405"
26/07/01,308.10,310.28,305.33,305.33,"520,922"
27/07/01,305.33,305.85,300.25,301.09,"356,074"
30/07/01,300.68,301.36,297.29,298.33,"216,777"
31/07/01,298.56,299.33,295.40,297.69,"227,901"
01/08/01,298.82,301.70,298.82,300.53,"286,586"
02/08/01,302.05,304.18,299.83,303.23,"361,349"
03/08/01,304.87,316.62,304.87,315.95,"1,171,452"
06/08/01,323.00,323.35,313.15,314.06,"1,083,558"
07/08/01,314.98,319.60,313.90,316.63,"668,463"
08/08/01,319.00,323.45,319.00,323.09,"889,579"
09/08/01,322.10,322.66,316.75,316.77,"584,827"
10/08/01,317.23,318.93,314.06,315.87,"450,431"
14/08/01,316.77,317.96,313.50,314.25,"358,049"
15/08/01,315.35,318.00,314.49,317.77,"405,547"
16/08/01,317.35,319.72,317.29,317.77,"686,521"
17/08/01,318.60,324.75,318.60,323.25,"1,061,459"
20/08/01,321.81,323.26,319.70,319.70,"564,763"
21/08/01,321.09,322.54,318.47,319.14,"557,938"
22/08/01,318.62,322.88,318.62,321.31,"682,563"
23/08/01,323.01,326.52,322.09,324.90,"807,896"
24/08/01,325.59,333.09,325.37,332.17,"1,541,821"
27/08/01,336.44,339.85,336.18,338.57,"1,514,302"
28/08/01,339.51,340.86,334.49,335.49,"1,210,285"
29/08/01,335.79,340.42,334.56,338.02,"1,355,745"
30/08/01,337.53,338.32,331.62,331.62,"985,018"
31/08/01,332.55,336.58,330.93,335.57,"682,053"
03/09/01,338.39,343.95,338.39,341.65,"774,023"
04/09/01,344.11,344.52,339.76,339.76,"540,190"
05/09/01,340.67,343.11,338.17,338.21,"443,061"
06/09/01,339.85,342.71,339.77,342.56,"634,796"
07/09/01,341.93,342.94,340.46,342.32,"597,109"
10/09/01,341.30,341.30,331.65,331.65,"655,336"
11/09/01,332.65,333.12,329.23,330.37,"446,756"
13/09/01,318.45,318.45,298.04,308.17,"1,244,798"
14/09/01,308.61,308.61,278.34,288.10,"1,282,163"
17/09/01,271.92,273.46,266.07,270.61,"762,200"
18/09/01,283.13,284.27,268.89,274.21,"1,056,072"
19/09/01,278.39,287.13,278.39,287.13,"671,819"
20/09/01,282.11,282.11,278.72,279.80,"433,192"
21/09/01,276.76,276.76,271.13,274.60,"395,816"
24/09/01,274.34,279.49,274.00,279.49,"333,530"
25/09/01,283.55,284.39,276.72,276.72,"467,940"
26/09/01,276.74,278.27,275.67,275.67,"255,787"
27/09/01,275.30,277.24,274.44,274.76,"234,174"
28/09/01,276.66,277.93,276.41,277.04,"197,960"
01/10/01,277.25,277.25,273.09,273.09,"154,931"
02/10/01,273.39,277.92,273.30,276.49,"278,613"
03/10/01,276.94,278.06,276.09,276.09,"327,582"
04/10/01,277.56,283.63,277.56,283.02,"815,713"
05/10/01,282.83,282.83,280.88,280.88,"361,442"
08/10/01,276.02,278.62,274.56,277.28,"316,647"
09/10/01,279.22,286.60,279.22,286.60,"462,188"
10/10/01,286.50,288.02,285.99,286.72,"693,867"
11/10/01,290.77,291.47,286.42,286.42,"789,979"
12/10/01,288.50,288.50,284.83,284.97,"345,669"
15/10/01,285.29,285.29,280.64,282.06,"208,775"
16/10/01,282.97,284.58,282.27,283.42,"242,252"
17/10/01,284.52,287.83,284.36,287.83,"417,906"
18/10/01,285.76,288.86,285.03,286.15,"523,009"
19/10/01,287.01,288.61,284.07,284.72,"436,986"
22/10/01,284.48,285.19,281.94,283.43,"183,149"
24/10/01,284.56,285.28,282.64,284.06,"244,760"
25/10/01,284.51,284.56,280.62,280.62,"17,875"
26/10/01,281.74,282.23,279.27,280.60,"144,502"
29/10/01,281.00,281.28,276.75,278.16,"118,366"
30/10/01,277.49,277.49,273.60,273.60,"263,192"
31/10/01,273.88,275.19,273.27,275.09,"160,649"
01/11/01,275.08,275.58,273.64,273.64,"135,053"
02/11/01,274.98,276.41,274.22,274.22,"225,767"
05/11/01,274.31,274.39,271.64,272.99,"186,306"
06/11/01,273.61,273.66,270.91,271.44,"215,367"
07/11/01,274.69,274.69,265.22,265.22,"365,072"
08/11/01,265.17,268.34,265.13,268.34,"533,670"
09/11/01,268.18,269.77,267.15,268.11,"513,410"
12/11/01,268.43,272.29,268.43,271.75,"447,628"
13/11/01,271.31,272.41,270.70,270.90,"522,282"
14/11/01,272.51,272.61,267.20,267.20,"781,191"
15/11/01,267.21,268.28,265.68,268.28,"693,687"
16/11/01,269.01,276.01,269.01,275.54,"1,108,012"
19/11/01,276.10,278.75,275.00,276.97,"1,149,412"
20/11/01,279.67,283.94,279.67,283.84,"1,463,232"
21/11/01,287.20,291.62,286.61,291.21,"1,698,953"
22/11/01,292.09,295.46,289.65,293.14,"1,568,909"
23/11/01,294.78,298.57,294.76,296.77,"1,500,837"
26/11/01,298.35,298.91,292.56,292.56,"1,045,352"
27/11/01,294.15,298.10,294.11,296.46,"930,566"
28/11/01,295.40,295.97,291.93,292.98,"629,395"
29/11/01,292.35,297.97,292.21,297.87,"1,105,572"
30/11/01,299.76,303.37,299.76,302.62,"1,549,689"
03/12/01,303.89,305.84,302.20,302.20,"1,118,095"
04/12/01,303.33,304.40,300.73,303.81,"1,144,602"
06/12/01,308.34,309.83,305.19,305.25,"2,169,708"
07/12/01,305.45,307.66,301.17,304.05,"1,185,906"
11/12/01,303.47,303.47,294.73,294.86,"467,525"
12/12/01,295.71,299.28,295.45,297.71,"1,196,346"
13/12/01,297.82,298.95,294.61,294.61,"1,187,393"
14/12/01,294.05,294.25,291.54,294.00,"1,536,400"
17/12/01,294.38,295.99,293.45,293.51,"1,200,979"
18/12/01,294.48,296.39,292.87,292.87,"308,677"
19/12/01,293.66,295.56,292.81,295.34,"1,232,560"
20/12/01,295.43,298.70,294.85,297.92,"2,101,767"
21/12/01,297.08,298.17,295.46,296.69,"1,526,033"
24/12/01,297.16,302.07,297.16,302.01,"2,205,593"
25/12/01,303.12,303.68,301.04,301.81,"1,067,115"
26/12/01,302.52,306.64,302.52,304.44,"2,209,408"
27/12/01,306.30,308.02,300.72,301.17,"2,828,289"
28/12/01,302.35,304.59,301.72,303.85,"1,699,291"
02/01/02,304.00,305.20,302.38,305.19,"1,896,655"
03/01/02,305.85,312.43,305.85,312.05,"3,132,043"
04/01/02,316.19,318.01,314.30,315.73,"3,101,933"
07/01/02,318.66,321.15,316.83,317.69,"3,892,268"
08/01/02,315.86,318.80,315.06,318.64,"3,870,394"
09/01/02,320.60,323.84,319.24,319.24,"2,531,848"
10/01/02,318.91,319.33,315.57,319.30,"2,013,721"
11/01/02,319.32,322.55,318.10,322.55,"1,696,054"
14/01/02,321.92,326.22,321.53,325.66,"966,098"
15/01/02,325.47,327.16,322.94,323.39,"1,535,010"
16/01/02,324.40,327.30,319.55,319.57,"1,957,039"
17/01/02,317.14,319.57,316.42,319.18,"921,994"
18/01/02,320.75,321.48,317.52,317.52,"927,243"
21/01/02,317.56,317.98,314.38,314.38,"557,673"
22/01/02,314.95,317.94,314.38,317.27,"624,308"
23/01/02,318.15,326.93,317.27,326.92,"1,533,456"
24/01/02,330.07,335.78,328.83,333.96,"2,681,266"
25/01/02,336.83,339.82,335.11,338.99,"2,696,450"
28/01/02,339.85,340.96,337.49,337.49,"411,356"
29/01/02,338.03,340.03,336.13,339.69,"2,141,827"
30/01/02,338.17,341.70,336.80,340.40,"2,568,691"
31/01/02,343.41,345.48,340.72,340.82,"1,978,126"
01/02/02,342.23,344.54,335.45,336.65,"1,682,527"
04/02/02,336.50,338.93,335.14,336.15,"968,723"
05/02/02,335.93,343.37,335.93,343.37,"1,789,299"
06/02/02,343.98,348.75,342.00,348.17,"1,776,917"
07/02/02,349.33,350.53,346.77,346.77,"2,175,295"
08/02/02,347.63,355.23,347.63,353.59,"2,142,178"
11/02/02,356.09,358.69,355.98,356.94,"1,272,801"
12/02/02,358.72,359.71,352.85,353.69,"1,246,696"
13/02/02,353.73,361.99,353.73,361.99,"1,791,604"
14/02/02,363.15,366.81,361.95,365.30,"2,699,296"
15/02/02,366.32,375.62,365.22,373.02,"3,156,016"
18/02/02,376.49,380.75,375.63,375.63,"3,259,915"
19/02/02,378.26,380.07,368.67,370.19,"3,289,424"
20/02/02,370.15,376.31,368.20,376.31,"2,968,741"
21/02/02,377.62,377.62,361.49,361.49,"2,840,560"
22/02/02,361.46,362.24,350.48,351.32,"2,755,992"
25/02/02,351.34,357.59,350.82,356.65,"1,443,697"
27/02/02,359.34,372.22,359.37,372.22,"2,306,436"
28/02/02,375.58,376.85,370.22,371.81,"2,710,573"
01/03/02,374.82,380.72,374.75,380.65,"2,496,993"
04/03/02,388.29,391.00,385.96,391.00,"2,921,708"
05/03/02,392.62,394.40,383.81,384.55,"3,046,981"
06/03/02,387.76,393.07,386.70,391.71,"2,812,020"
07/03/02,394.22,394.30,386.76,391.67,"2,406,638"
08/03/02,393.02,396.70,390.65,390.65,"2,513,173"
11/03/02,390.57,391.49,386.34,387.78,"1,459,478"
12/03/02,389.01,391.85,384.36,384.74,"1,397,494"
13/03/02,385.17,385.23,374.74,378.61,"1,480,580"
14/03/02,378.19,382.44,375.96,382.16,"1,280,999"
15/03/02,382.45,382.47,376.72,377.39,"1,097,376"
18/03/02,377.90,380.41,374.72,374.73,"359,300"
19/03/02,375.97,377.36,371.11,375.90,"1,243,977"
20/03/02,377.53,383.34,376.43,383.34,"1,370,899"
21/03/02,382.78,389.73,382.45,386.33,"1,787,029"
22/03/02,387.87,390.14,385.40,389.31,"1,489,037"
25/03/02,390.60,392.46,386.62,387.12,"889,267"
26/03/02,387.62,388.65,384.79,384.80,"878,495"
27/03/02,384.74,385.60,376.67,377.10,"1,215,739"
28/03/02,377.52,381.74,376.95,379.55,"1,174,533"
29/03/02,379.94,380.54,371.52,373.95,"913,190"
01/04/02,373.97,375.52,370.36,375.52,"522,988"
02/04/02,375.83,376.82,370.55,370.82,"510,436"
03/04/02,369.09,369.09,362.38,364.11,"673,694"
04/04/02,361.95,364.63,360.47,361.95,"652,746"
05/04/02,362.88,370.44,362.88,369.99,"1,239,924"
09/04/02,371.29,373.84,369.06,370.86,"1,056,745"
10/04/02,371.54,373.73,370.40,372.67,"942,530"
11/04/02,374.70,379.13,374.68,377.95,"1,516,106"
12/04/02,377.50,379.63,375.48,379.63,"1,033,584"
17/04/02,383.53,390.86,383.47,390.73,"2,016,304"
18/04/02,392.50,393.32,387.48,387.48,"1,866,990"
19/04/02,388.70,391.18,385.19,386.51,"1,943,480"
22/04/02,387.30,389.62,385.41,386.92,"1,457,098"
23/04/02,386.07,386.07,380.63,381.43,"1,023,290"
24/04/02,381.11,384.00,379.62,380.76,"1,175,916"
25/04/02,379.69,380.59,373.04,373.04,"1,167,512"
26/04/02,374.10,376.50,373.39,376.44,"829,862"
29/04/02,374.04,374.44,370.61,371.01,"591,114"
30/04/02,371.12,372.70,368.89,371.42,"774,744"
02/05/02,372.71,374.93,369.86,369.86,"605,285"
03/05/02,371.39,374.05,369.35,374.05,"547,611"
07/05/02,372.42,374.65,371.13,374.65,"591,180"
08/05/02,376.84,382.48,375.62,382.48,"769,929"
09/05/02,386.93,386.93,380.09,380.70,"907,925"
10/05/02,381.75,382.47,377.38,382.09,"617,256"
13/05/02,381.32,381.84,379.89,380.67,"399,465"
14/05/02,382.30,382.90,380.52,382.09,"599,623"
15/05/02,383.16,383.75,375.83,375.83,"707,148"
16/05/02,376.89,378.15,374.66,376.18,"449,214"
17/05/02,376.26,379.08,375.97,378.23,"606,109"
20/05/02,378.81,381.02,378.51,381.02,"498,144"
21/05/02,380.98,385.64,380.98,385.64,"817,453"
22/05/02,386.05,388.28,385.48,386.97,"903,220"
23/05/02,388.31,394.56,387.90,392.85,"1,173,609"
24/05/02,394.88,396.48,391.41,392.09,"927,532"
28/05/02,392.90,404.81,392.90,403.04,"1,129,475"
29/05/02,405.85,412.40,405.85,409.11,"1,672,883"
30/05/02,412.27,412.89,404.51,407.41,"1,367,521"
31/05/02,407.84,410.62,404.77,407.96,"1,316,811"
03/06/02,409.07,411.01,406.77,406.77,"915,886"
04/06/02,406.64,407.74,402.32,402.54,"919,785"
05/06/02,402.81,411.07,402.81,411.07,"985,732"
06/06/02,412.82,419.54,412.82,417.76,"1,850,267"
07/06/02,418.68,423.21,415.56,417.33,"1,333,571"
10/06/02,419.07,423.90,418.56,423.65,"1,737,701"
11/06/02,425.68,425.72,417.89,418.85,"1,679,317"
12/06/02,418.87,429.23,418.87,423.61,"1,911,249"
13/06/02,426.64,428.76,421.17,426.45,"1,331,664"
14/06/02,428.51,430.67,421.51,422.44,"1,420,324"
17/06/02,422.42,424.19,416.35,417.39,"1,043,604"
18/06/02,419.29,419.52,414.47,418.52,"739,782"
19/06/02,418.45,418.77,405.00,406.47,"909,566"
20/06/02,405.61,406.23,400.15,403.31,"884,351"
21/06/02,399.73,399.73,393.46,395.46,"774,379"
24/06/02,393.91,394.43,388.92,393.88,"514,513"
25/06/02,394.67,398.69,393.15,398.53,"640,170"
26/06/02,395.37,395.42,379.45,381.21,"989,859"
27/06/02,385.17,386.02,381.90,383.02,"572,643"
28/06/02,386.24,391.92,386.24,389.10,"594,306"
02/07/02,388.12,390.78,387.31,390.78,"491,512"
03/07/02,390.14,396.50,390.14,395.15,"861,416"
04/07/02,397.05,398.61,394.53,397.79,"755,441"
05/07/02,398.39,402.72,396.41,401.10,"979,788"
08/07/02,404.05,404.75,398.75,398.75,"692,363"
09/07/02,399.96,403.36,397.85,403.22,"629,994"
10/07/02,402.94,404.15,401.34,402.97,"867,719"
11/07/02,400.58,404.27,396.88,397.97,"952,267"
12/07/02,400.47,402.65,399.40,400.66,"718,150"
15/07/02,401.31,401.62,398.53,399.36,"564,210"
16/07/02,399.63,400.14,392.28,392.55,"699,623"
17/07/02,392.71,394.32,390.07,394.32,"544,205"
18/07/02,395.61,398.03,393.69,397.91,"803,597"
19/07/02,395.86,397.54,394.14,394.27,"737,052"
22/07/02,391.51,391.51,383.07,383.07,"567,196"
23/07/02,383.07,388.10,383.05,387.96,"475,021"
24/07/02,385.88,385.88,373.57,374.44,"709,174"
26/07/02,374.83,375.29,365.20,366.47,"558,718"
29/07/02,367.47,370.26,365.96,366.48,"378,931"
30/07/02,372.20,375.17,372.20,374.08,"488,391"
31/07/02,374.12,376.31,373.02,376.02,"376,686"
01/08/02,376.08,379.07,376.08,376.68,"696,142"
02/08/02,376.42,376.42,368.98,370.46,"548,982"
05/08/02,369.52,369.52,362.07,362.14,"377,592"
06/08/02,360.44,362.69,358.29,362.66,"530,815"
07/08/02,365.62,369.13,364.47,367.04,"834,078"
08/08/02,367.99,368.41,360.03,360.03,"690,006"
09/08/02,363.56,368.80,363.56,367.07,"536,449"
13/08/02,367.27,368.60,362.14,366.47,"506,426"
14/08/02,366.62,371.26,364.53,371.19,"645,498"
15/08/02,374.31,376.78,370.77,371.62,"1,307,938"
16/08/02,373.45,376.09,371.06,373.03,"819,323"
19/08/02,373.55,373.55,369.00,370.21,"521,888"
20/08/02,372.67,374.97,371.19,373.25,"777,589"
21/08/02,372.93,372.97,369.51,372.22,"577,703"
22/08/02,372.61,374.42,368.32,368.32,"676,155"
23/08/02,369.67,369.83,365.59,367.01,"377,145"
26/08/02,366.99,369.07,366.21,369.02,"256,292"
27/08/02,368.82,371.47,367.19,370.14,"311,913"
